time,Price,Volume
2/8/2022,787.5,1258574
3/8/2022,763.90002,2642965
4/8/2022,766.04999,1593025
5/8/2022,749.90002,698194
8/8/2022,720.20001,916001
10/8/2022,756.20001,886269
11/8/2022,750.54999,814123
12/8/2022,750.70001,396496
16/08/2022,750.40002,389820
17/08/2022,752.20001,457623
18/08/2022,738.25,472715
19/08/2022,728.20001,384661
22/08/2022,710.90002,385472
23/08/2022,694.70001,500546
24/08/2022,699.59998,297533
25/08/2022,698.79999,262727
26/08/2022,730.54999,720533
29/08/2022,717.45001,676351
30/08/2022,719.95001,283711
1/9/2022,721.20001,359049
2/9/2022,742.54999,1271516
5/9/2022,744.15002,590834
6/9/2022,759.09998,548517
7/9/2022,797.04999,1065597
8/9/2022,834.20001,1672281
9/9/2022,873.59998,2788951
12/9/2022,858.95001,994595
13/09/2022,828.45001,632306
14/09/2022,811.09998,369315
15/09/2022,810.04999,289078
16/09/2022,796.54999,442892
19/09/2022,771.40002,296461
20/09/2022,778.29999,250047
21/09/2022,757.90002,217189
22/09/2022,758.75,317927
23/09/2022,740.75,256032
26/09/2022,717.34998,320501
27/09/2022,725.34998,204847
28/09/2022,761.59998,241755
29/09/2022,772.29999,795610
30/09/2022,787.09998,322075
3/10/2022,788.45001,292081
4/10/2022,797.09998,210482
6/10/2022,791.04999,203935
7/10/2022,811.5,399460
10/10/2022,802,379810
11/10/2022,780.29999,217872
12/10/2022,783.75,267172
13/10/2022,812.15002,3452310
14/10/2022,820.79999,785568
17/10/2022,802.59998,221280
18/10/2022,801.84998,259634
19/10/2022,793.04999,234238
20/10/2022,818,537659
21/10/2022,781.25,585725
24/10/2022,774.04999,108864
25/10/2022,742.95001,411846
27/10/2022,744.75,251628
28/10/2022,736.25,180122
31/10/2022,742.04999,173731
1/11/2022,741.79999,172564
2/11/2022,766.15002,540066
3/11/2022,765.45001,200750
4/11/2022,764.75,149325
7/11/2022,764.59998,150999
9/11/2022,767.5,110180
10/11/2022,744.79999,141866
11/11/2022,753.15002,482485
14/11/2022,748.95001,128174
15/11/2022,756.59998,179363
16/11/2022,756.90002,146141
17/11/2022,748.25,80285
18/11/2022,742.75,121244
21/11/2022,738,97136
22/11/2022,724.40002,206755
23/11/2022,731.45001,141360
24/11/2022,732.34998,81293
25/11/2022,737.5,85253
28/11/2022,818.40002,5591154
29/11/2022,788.84998,1140061
30/11/2022,791.65002,446894
1/12/2022,790.09998,322708
2/12/2022,792.79999,297663
5/12/2022,803.84998,476596
6/12/2022,792.29999,174953
7/12/2022,783.34998,127448
8/12/2022,766.15002,167515
9/12/2022,768.59998,272213
12/12/2022,763.5,261552
13/12/2022,755.84998,200583
14/12/2022,751.79999,169179
15/12/2022,749.15002,154886
16/12/2022,741,203239
19/12/2022,736.20001,159119
20/12/2022,751.59998,276506
21/12/2022,728.59998,220030
22/12/2022,707.29999,235274
23/12/2022,656.45001,400362
26/12/2022,686.34998,264128
27/12/2022,697,272006
28/12/2022,708.25,228436
29/12/2022,705.54999,90467
30/12/2022,714.45001,111296
2/1/2023,718.95001,120573
3/1/2023,717.75,97774
4/1/2023,716.84998,116848
5/1/2023,703.29999,105938
6/1/2023,692.90002,103253
9/1/2023,701.15002,83721
10/1/2023,728.59998,1572772
11/1/2023,727.15002,328775
12/1/2023,725.29999,176752
13/01/2023,732.45001,294545
16/01/2023,717.54999,140262
17/01/2023,704.59998,173666
18/01/2023,712.09998,143632
19/01/2023,703.54999,109183
20/01/2023,698,126037
23/01/2023,670.95001,447487
24/01/2023,670.95001,297615
25/01/2023,663.90002,152320
27/01/2023,646.65002,219708
30/01/2023,628.65002,199313
31/01/2023,646.79999,230607
1/2/2023,637.40002,164655
2/2/2023,634.54999,166907
3/2/2023,623.5,172228
6/2/2023,618.75,159274
7/2/2023,611.04999,147526
8/2/2023,613.95001,154645
9/2/2023,627.09998,253692
10/2/2023,632.34998,138128
13/02/2023,616.45001,107184
14/02/2023,615,105354
15/02/2023,604.20001,168334
16/02/2023,652.79999,2840797
17/02/2023,675.20001,1895213
20/02/2023,665.20001,444537
21/02/2023,646.45001,242486
22/02/2023,658,440998
23/02/2023,646.25,244658
24/02/2023,655.25,185583
27/02/2023,676.59998,422560
28/02/2023,675.20001,463919
1/3/2023,661.59998,312250
2/3/2023,649.25,212676
3/3/2023,648.90002,212184
6/3/2023,647.25,254313
8/3/2023,644.65002,181001
9/3/2023,640.84998,142797
10/3/2023,634.34998,168311
13/03/2023,620,179385
14/03/2023,608.79999,224015
15/03/2023,604.29999,161573
16/03/2023,586.34998,378693
17/03/2023,591.75,260696
20/03/2023,573.59998,234271
21/03/2023,563.40002,275808
22/03/2023,567.04999,305140
23/03/2023,556.54999,232696
24/03/2023,538.90002,349425
27/03/2023,509.79999,579629
28/03/2023,523.04999,2220279
29/03/2023,529.20001,513838
31/03/2023,523.25,365634
3/4/2023,557.65002,646218
5/4/2023,576.34998,459937
6/4/2023,580.34998,377224
10/4/2023,566.09998,213637
11/4/2023,583.09998,378680
12/4/2023,602,380882
13/04/2023,625.40002,540550
17/04/2023,666.79999,2271709
18/04/2023,654.20001,754757
19/04/2023,659.09998,525927
20/04/2023,637.15002,400902
21/04/2023,624.84998,188046
24/04/2023,636.15002,359945
25/04/2023,633.29999,302861
26/04/2023,653.5,861965
27/04/2023,681,1019248
28/04/2023,676.25,838975
2/5/2023,684.5,317226
3/5/2023,677.90002,226682
4/5/2023,678.40002,342816
5/5/2023,673.5,228189
8/5/2023,678.45001,233640
9/5/2023,681.5,660172
10/5/2023,676.04999,252031
11/5/2023,672.59998,168530
12/5/2023,666.84998,146957
15/05/2023,673.79999,183372
16/05/2023,669.29999,170228
17/05/2023,748.29999,6679050
18/05/2023,733.40002,2775589
19/05/2023,738.15002,1355913
22/05/2023,721.79999,423166
23/05/2023,719.79999,414797
24/05/2023,738.54999,492706
25/05/2023,728.45001,183486
26/05/2023,728.84998,237597
29/05/2023,727.95001,209125
30/05/2023,763.40002,655142
31/05/2023,788.40002,1402681
1/6/2023,777.90002,759442
2/6/2023,774.90002,360996
5/6/2023,782.20001,404642
6/6/2023,805.40002,548740
7/6/2023,838.79999,939961
8/6/2023,839.09998,1781614
9/6/2023,836.54999,655878
12/6/2023,826.84998,462639
13/06/2023,963.45001,7390417
14/06/2023,999.04999,11009770
15/06/2023,1008,3372005
16/06/2023,991.15002,905243
19/06/2023,1029.25,4764678
20/06/2023,1049.3,1619459
21/06/2023,1052.2,1733045
22/06/2023,1018,769473
23/06/2023,1000.6,966913
26/06/2023,1006.75,622884
27/06/2023,1001.85,339917
28/06/2023,1029.4,998626
30/06/2023,1022.85,490021
3/7/2023,1019.05,540481
4/7/2023,1027.8,2081270
5/7/2023,1040.55,476172
6/7/2023,1054.1,433826
7/7/2023,1024.8,462321
10/7/2023,1009.05,389571
11/7/2023,1025.35,353008
12/7/2023,1026.95,390259
13/07/2023,1074.1,7835232
14/07/2023,1116.65,2972655
17/07/2023,1111.35,2328861
18/07/2023,1106.7,1033002
19/07/2023,1115.2,899496
20/07/2023,1117.25,1245345
21/07/2023,1266.1,10899937
24/07/2023,1274.55,5253263
25/07/2023,1250.5,1489454
26/07/2023,1239.4,1635549
27/07/2023,1214.6,931470
28/07/2023,1221.5,1834199
31/07/2023,1197.65,758372
1/8/2023,1193.1,1058702
2/8/2023,1159.4,1350793
3/8/2023,1174.35,720966
4/8/2023,1161.15,389162
7/8/2023,1130.6,532121
8/8/2023,1172.95,738757
9/8/2023,1187.65,1048925
10/8/2023,1163.75,372551
11/8/2023,1112.45,798530
14/08/2023,1099.4,683573
16/08/2023,1135.65,566218
17/08/2023,1097.3,561994
18/08/2023,1098.25,446336
21/08/2023,1034.95,1429185
22/08/2023,1033.75,433947
23/08/2023,1032.35,351387
24/08/2023,990.59998,1113188
25/08/2023,997.25,569686
28/08/2023,964,649162
29/08/2023,984.90002,1067472
30/08/2023,969.29999,515662
31/08/2023,975.75,582077
1/9/2023,967.25,401384
4/9/2023,959.65002,770148
5/9/2023,1020.55,3766810
6/9/2023,1032.4,2425634
7/9/2023,1057,989773
8/9/2023,1040.35,538155
11/9/2023,1026.75,376431
12/9/2023,987.45001,622048
13/09/2023,998.5,654313
14/09/2023,1022.15,542179
15/09/2023,1063.1,1304074
18/09/2023,1041.6,423540
20/09/2023,1030.2,265929
21/09/2023,1032.6,761244
22/09/2023,1031.3,401884
25/09/2023,1027.35,288270
26/09/2023,1043.25,468068
27/09/2023,1040,363653
28/09/2023,1055.3,660187
29/09/2023,1037.6,271983
3/10/2023,1046.6,260189
4/10/2023,1030.45,243452
5/10/2023,1036.8,290552
6/10/2023,1021.3,253375
9/10/2023,1021.4,495169
10/10/2023,1030.95,258095
11/10/2023,1104.1,3687187
12/10/2023,1113.1,993825
13/10/2023,1087.75,600651
16/10/2023,1067.7,312570
17/10/2023,1066.85,319991
18/10/2023,1023.7,399911
19/10/2023,1024.25,383488
20/10/2023,1065.3,3597621
23/10/2023,1010.45,569246
25/10/2023,951.20001,859572
26/10/2023,965.45001,962244
27/10/2023,979.54999,653496
30/10/2023,961.84998,373734
31/10/2023,952.5,447413
1/11/2023,942.70001,274810
2/11/2023,942.45001,260510
3/11/2023,935.75,306614
6/11/2023,934.65002,399420
7/11/2023,949.34998,499426
8/11/2023,957.34998,276493
9/11/2023,960.54999,793636
10/11/2023,946.40002,302097
12/11/2023,950.95,160942
13/11/2023,930.40002,471350
15/11/2023,931.45001,891460
16/11/2023,929.75,495879
17/11/2023,920.54999,427084
20/11/2023,906.90002,506187
21/11/2023,924.5,699230
22/11/2023,921.25,329527
23/11/2023,920.79999,200852
24/11/2023,916.79999,172358
28/11/2023,914.84998,220356
29/11/2023,914.54999,298694
30/11/2023,916.5,250312
1/12/2023,914.84998,227496
4/12/2023,919.65002,247805
5/12/2023,919.45001,298789
6/12/2023,927,739677
7/12/2023,927.25,299965
8/12/2023,918.5,301008
11/12/2023,915.40002,323651
12/12/2023,925.09998,514823
13/12/2023,1090.9,17320690
14/12/2023,1073,7743117
15/12/2023,1095.55,2939507
18/12/2023,1093.05,1113654
19/12/2023,1085.9,600781
20/12/2023,1051.55,3273496
21/12/2023,1081.6,1118359
22/12/2023,1088.45,619142
26/12/2023,1084.25,435647
27/12/2023,1111.75,1508324
28/12/2023,1096.5,543975
29/12/2023,1094.65,386178
1/1/2024,1100.35,507337
2/1/2024,1108.65,942320
3/1/2024,1086.45,482937
4/1/2024,1085.45,471445
5/1/2024,1104.2,596433
8/1/2024,1081.85,585242
9/1/2024,1086.4,262621
10/1/2024,1196.75,7225671
11/1/2024,1187.65,2631880
12/1/2024,1186.95,2397359
15/01/2024,1192.6,912162
16/01/2024,1207.8,1389171
17/01/2024,1185.95,702130
18/01/2024,1153.95,967901
19/01/2024,1176.75,732769
20/01/2024,1178.3,356875
23/01/2024,1133.25,823022
24/01/2024,1049.45,1763591
25/01/2024,1037.5,990044
29/01/2024,999.29999,1054606
30/01/2024,1000.3,742809
31/01/2024,1030.2,597689
1/2/2024,1016.45,385196
2/2/2024,1007.7,430313
5/2/2024,989.65002,472170
6/2/2024,985.04999,440796
7/2/2024,994.75,364179
8/2/2024,989.45001,296637
9/2/2024,985.5,343285
12/2/2024,953.20001,361790
13/02/2024,978.45001,435491
14/02/2024,970.79999,184380
15/02/2024,1003.95,695650
16/02/2024,995.04999,277669
19/02/2024,996.40002,297272
20/02/2024,1003.65,196863
21/02/2024,991.45001,241466
22/02/2024,998.15002,192911
23/02/2024,997.84998,212175
26/02/2024,988.54999,154209
27/02/2024,997.84998,467997
28/02/2024,1007.1,1609250
29/02/2024,979.59998,564861
1/3/2024,974.70001,434888
2/3/2024,979.90002,47318
4/3/2024,967.75,272299
5/3/2024,964.45001,545536
6/3/2024,947.45001,275226
7/3/2024,955.09998,146516
11/3/2024,928.40002,281355
12/3/2024,895.95001,482955
13/03/2024,804.5,1038879
14/03/2024,872.79999,882838
15/03/2024,855.95001,549717
18/03/2024,845.29999,258088
19/03/2024,823.95001,344298
20/03/2024,814,388514
21/03/2024,838.40002,402650
22/03/2024,850.09998,369060
26/03/2024,825.20001,469958
27/03/2024,814.09998,722409
28/03/2024,819.70001,658094
1/4/2024,841.95001,498974
2/4/2024,933.79999,5409198
3/4/2024,928.65002,877663
4/4/2024,927.95001,422435
5/4/2024,927.20001,475148
8/4/2024,918.15002,378997
9/4/2024,917.45001,200981
10/4/2024,985.90002,8244008
12/4/2024,985.45001,1988789
15/04/2024,937,969352
16/04/2024,941.15002,772815
18/04/2024,931.95001,606166
19/04/2024,932.5,420969
22/04/2024,921.95001,336172
23/04/2024,927.75,471842
24/04/2024,985,3594193
25/04/2024,967.15002,618743
26/04/2024,934.70001,1217533
29/04/2024,915.79999,465937
30/04/2024,915.75,298582
2/5/2024,896.95001,777703
3/5/2024,893.20001,329023
6/5/2024,893.34998,312235
7/5/2024,882.04999,228287
8/5/2024,877.34998,201715
9/5/2024,860.15002,188536
10/5/2024,860.95001,199956
13/05/2024,852.90002,153253
14/05/2024,880.79999,426474
15/05/2024,898.84998,420513
16/05/2024,891.09998,145429
17/05/2024,890.70001,130507
18/05/2024,897.79999,37833
21/05/2024,885.75,173682
22/05/2024,886.34998,137371
23/05/2024,878.65002,188315
24/05/2024,897.20001,297813
27/05/2024,921,671010
28/05/2024,922.95001,662142
29/05/2024,939.15002,482935
30/05/2024,930.20001,349969
31/05/2024,918.34998,306901
3/6/2024,919.45001,314995
4/6/2024,859.34998,507045
5/6/2024,867.34998,264344
6/6/2024,897.95001,305395
7/6/2024,910.65002,382323
10/6/2024,915,253858
11/6/2024,922.54999,258498
12/6/2024,959.04999,3517773
13/06/2024,940,712965
14/06/2024,967.70001,1133662
18/06/2024,956.15002,391442
19/06/2024,944.29999,294350
20/06/2024,945.54999,245084
21/06/2024,941.5,450394
24/06/2024,948.04999,355916
25/06/2024,947.84998,207574
26/06/2024,947.20001,342877
27/06/2024,945.59998,307635
28/06/2024,941.59998,217108
1/7/2024,970.34998,1027380
2/7/2024,961.20001,475159
3/7/2024,966.84998,1168641
4/7/2024,963.65002,255269
5/7/2024,951.90002,266216
8/7/2024,946.20001,283606
9/7/2024,943.04999,211963
10/7/2024,934.90002,256884
11/7/2024,934.54999,148459
12/7/2024,952.79999,523843
15/07/2024,998,12715826
16/07/2024,1003,2335185
18/07/2024,993.04999,904408
19/07/2024,970.09998,1447885
22/07/2024,967.65002,902324
23/07/2024,943.09998,643194
24/07/2024,949,317919
25/07/2024,945.79999,231853
26/07/2024,960.95001,555594
29/07/2024,960.79999,304866
30/07/2024,967.70001,495433
31/07/2024,993.15002,3837407
1/8/2024,977.5,728322
2/8/2024,980.40002,842885
5/8/2024,912.65002,1175416
6/8/2024,891.20001,674411
7/8/2024,938,782207
8/8/2024,958.15002,907554
9/8/2024,935.20001,1158307
12/8/2024,919.15002,508481
13/08/2024,902.04999,1370260
14/08/2024,890.29999,484697
16/08/2024,906.29999,282418
19/08/2024,926,358986
20/08/2024,924.84998,311785
21/08/2024,919.90002,285178
22/08/2024,916,272433
23/08/2024,915,206692
26/08/2024,938.09998,1752030
27/08/2024,977.65002,2020488
28/08/2024,971.25,2140156
29/08/2024,937.54999,745821
30/08/2024,928.84998,693530
2/9/2024,918.34998,1796729
3/9/2024,926.65002,682902
4/9/2024,928.2,441079
5/9/2024,935.5,418851
6/9/2024,941.5,461818
9/9/2024,928.1,278914
10/9/2024,942.25,289845
11/9/2024,931.95,321900
12/9/2024,937.4,318087
13/09/2024,946.75,345698
16/09/2024,947.75,268136
17/09/2024,947.85,402258
18/09/2024,937.45,306928
19/09/2024,927.45,357731
20/09/2024,939.05,214546
23/09/2024,941,315620
24/09/2024,925.55,276661
25/09/2024,906,540351
26/09/2024,907.7,323933
27/09/2024,889.95,566289
30/09/2024,897.25,257469
1/10/2024,901.55,218466
3/10/2024,884.6,410641
4/10/2024,881.3,415621
7/10/2024,853.75,366894
8/10/2024,856.65,325695
9/10/2024,861.35,859984
10/10/2024,861.15,276791
11/10/2024,858.1,227495
14/10/2024,856.95,303299
15/10/2024,866,272219
16/10/2024,880.25,400032
17/10/2024,856.95,412140
18/10/2024,824.05,988765
21/10/2024,808.7,360563
22/10/2024,770.05,629714
23/10/2024,753.05,724664
24/10/2024,753.75,311988
25/10/2024,729.1,373214
28/10/2024,731.7,410321
29/10/2024,731.35,261823
30/10/2024,748.95,474756
31/10/2024,752.2,270041
1/11/2024,770,96745
4/11/2024,749.4,252233
5/11/2024,739.2,345417
6/11/2024,770.1,576731
7/11/2024,753.05,915544
8/11/2024,753,863866
11/11/2024,750.7,269471
12/11/2024,749.2,333434
13/11/2024,722.8,231204
14/11/2024,713.2,247354
18/11/2024,696.2,380279
19/11/2024,695.65,211978
21/11/2024,677.5,313551
22/11/2024,680.4,558247
25/11/2024,687.8,327454
26/11/2024,705.85,317931
27/11/2024,704.4,536623
28/11/2024,711.7,530636
29/11/2024,701.55,344800
2/12/2024,707.65,389264
3/12/2024,712.7,441599
4/12/2024,724.25,474413
5/12/2024,720.1,325024
6/12/2024,727.85,1489318
9/12/2024,737.35,497624
10/12/2024,718.35,689590
11/12/2024,704.75,862335
12/12/2024,701.35,383898
13/12/2024,708.3,379444
16/12/2024,702.5,283179
17/12/2024,699.4,297697
18/12/2024,685.45,266784
19/12/2024,680.25,367347
20/12/2024,667.85,448798
23/12/2024,664.7,320876
24/12/2024,670.4,216328
26/12/2024,674.3,219692
27/12/2024,676.7,148619
30/12/2024,668.35,180434
31/12/2024,672.15,190239
1/1/2025,750.25,26072951
2/1/2025,752.45,24433419
3/1/2025,721.9,3125813
6/1/2025,690.85,1470556
7/1/2025,699.15,7861148
8/1/2025,702.15,1529481
9/1/2025,687.3,578449
10/1/2025,674.5,760594
13/01/2025,638.5,1253492
14/01/2025,672.8,954240
15/01/2025,659.5,490410
16/01/2025,664.2,311593
17/01/2025,665.95,277699
20/01/2025,660.25,619934
21/01/2025,666.05,12103994
22/01/2025,628.55,3975353
23/01/2025,617.95,1217003
24/01/2025,609.3,1075004
27/01/2025,571.35,1203674
28/01/2025,548.5,1362671
29/01/2025,549,1910892
30/01/2025,542.65,846892
31/01/2025,552.6,1151796
1/2/2025,561.05,740456
3/2/2025,550.2,522783
4/2/2025,560.25,547509
5/2/2025,562.5,573847
6/2/2025,570.95,512500
7/2/2025,558.65,480051
10/2/2025,554.85,308528
11/2/2025,542.6,487258
12/2/2025,524.8,749128
13/02/2025,531.3,804891
14/02/2025,524.8,592471
17/02/2025,495.95,1716160
18/02/2025,482.45,760208
19/02/2025,498.25,644541
20/02/2025,503.7,529678
21/02/2025,492.9,602286
24/02/2025,482.25,681670
25/02/2025,477.55,344268
27/02/2025,459.9,572255
28/02/2025,436.3,967534
3/3/2025,426.05,1326671
4/3/2025,433.35,583404
5/3/2025,453.05,663955
6/3/2025,466.3,637477
7/3/2025,470.85,493247
10/3/2025,450.65,520262
11/3/2025,447.45,491858
12/3/2025,437,383426
13/03/2025,430.65,319133
17/03/2025,422.95,458322
18/03/2025,442.9,953647
19/03/2025,520.6,22257563
20/03/2025,504.35,2324914
21/03/2025,502.3,1415803
24/03/2025,508.65,1142939
25/03/2025,495.85,848877
26/03/2025,482.55,733385
27/03/2025,479.1,1187670
28/03/2025,467.25,963280
1/4/2025,480.45,584198
2/4/2025,478.1,451562
3/4/2025,481.25,444429
4/4/2025,454.3,698836
7/4/2025,434.35,864397
8/4/2025,457.55,512557
9/4/2025,460.05,413747
11/4/2025,483.9,816976
15/04/2025,483.5,940925
16/04/2025,480.1,875626
17/04/2025,484.55,2633237
21/04/2025,489.9,795285
22/04/2025,490.3,703693
23/04/2025,482.05,1634347
24/04/2025,484,868965
25/04/2025,469.2,1166965
28/04/2025,483.05,708286
29/04/2025,488,1086016
30/04/2025,474.35,767324
2/5/2025,496.7,3599948
5/5/2025,498.4,783680
6/5/2025,474.95,560072
7/5/2025,477.25,562787
8/5/2025,477.95,2042425
9/5/2025,470.15,534491
12/5/2025,494.45,860603
13/05/2025,557.35,20173785
14/05/2025,567.75,5484910
15/05/2025,556.45,1277957
16/05/2025,571.55,2657023
19/05/2025,581.2,1325906
20/05/2025,562.3,813210
21/05/2025,562.75,559528
22/05/2025,562.15,408029
23/05/2025,570.2,569972
26/05/2025,571.35,531628
27/05/2025,595.7,2466287
28/05/2025,609.6,1769021
29/05/2025,606.1,492894
30/05/2025,619.55,1208767
2/6/2025,627.95,1007849
3/6/2025,614.75,466062
4/6/2025,626.3,594081
5/6/2025,628.6,524862
6/6/2025,622.85,350573
9/6/2025,627.05,315586
10/6/2025,629.15,429632
11/6/2025,622.65,468725
12/6/2025,679.2,18953929
13/06/2025,666.6,1810418
16/06/2025,657.15,1653893
17/06/2025,676.5,9324164
18/06/2025,664.4,1298036
19/06/2025,643.25,891691
20/06/2025,652.85,608676
23/06/2025,645.3,501169
24/06/2025,652.1,634054
25/06/2025,653.55,409335
26/06/2025,645.45,536654
27/06/2025,647,2010
